date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.03.27,-2112.999999999998,-3164.0000000000114,-2009.0000000000005,2452.999999999994,2578.0000000000027,2676.999999999996,625.0000000000089,432.9999999999927,-217.99999999999596,1232.9999999999952,1531.0000000000045,3468.999999999994,-828.0000000000065,1224.0000000000036,-1641.999999999988,2546.0000000000036,-6.999999999990791,2078.0000000000023,2226.000000000006,140.99999999999113,,13233.000000000004
2020.03.27,-2251.000000000003,-3259.000000000012,-2179.9999999999927,2617.999999999987,2615.999999999996,2727.000000000002,590.0000000000016,471.00000000000364,-274.9999999999919,1269.9999999999934,1623.0000000000077,3699.0000000000123,-961.9999999999961,1180.9999999999973,-1652.9999999999934,2654.000000000001,-16.999999999995907,2112.0000000000027,2229.000000000003,36.999999999998145,,13230.00000000002
2020.03.27,-2392.0000000000055,-3373.0000000000036,-2254.9999999999955,2700.9999999999977,2676.999999999996,2684.9999999999927,516.0000000000053,477.99999999999443,-348.9999999999993,1169.9999999999932,1232.000000000011,3104.0000000000136,-730.9999999999927,1137.0000000000005,-1696.999999999993,2533.999999999992,-34.99999999999659,2091.999999999994,2129.9999999999986,17.999999999984695,,11641.999999999987
2020.03.27,-2337.9999999999955,-3371.9999999999973,-2235.99999999999,2705.9999999999864,2559.9999999999955,2571.000000000001,544.9999999999955,489.9999999999949,-268.99999999999704,1144.0000000000007,1445.0000000000073,3336.0000000000127,-1304.9999999999784,1197.0000000000027,-1668.0000000000027,2394.9999999999914,-12.000000000000455,1951.9999999999982,1982.000000000006,-17.000000000000348,,11106.000000000031
2020.03.27,-2217.9999999999977,-3198.9999999999964,-2143.000000000001,2536.999999999989,2484.9999999999927,2510.000000000001,548.9999999999995,426.9999999999925,-271.9999999999945,1107.0000000000025,1521.0000000000057,3473.9999999999895,-2429.999999999977,1134.0000000000005,-1594.999999999991,2194.9999999999914,-22.999999999996135,1874.9999999999934,1941.0000000000039,40.99999999997994,,9915.999999999987
2020.03.27,-2222.000000000002,-3175.000000000017,-2140.0000000000005,2202.9999999999995,2217.0000000000023,2337.9999999999955,479.0000000000072,350.9999999999991,-337.99999999999386,924.9999999999981,1798.0000000000107,3679.000000000002,-2436.999999999978,933.9999999999975,-1632.9999999999955,1710.999999999996,-186.9999999999976,1734.9999999999977,1939.0000000000018,60.99999999999994,,8238.000000000024
2020.03.27,-2051.0000000000027,-2939.0000000000027,-2097.999999999999,1956.9999999999866,2219.9999999999995,2352.999999999994,424.00000000000216,234.99999999999943,-437.999999999994,924.9999999999981,1855.0000000000066,3584.000000000003,-1727.9999999999961,763.9999999999958,-1842.9999999999945,1723.9999999999923,-354.99999999998977,1746.9999999999986,2011.0000000000073,200.00000000000017,,8547.000000000004
2020.03.27,-2173.999999999998,-2898.0000000000005,-2354.99999999999,2100.9999999999973,2205.999999999997,2468.999999999999,344.99999999999534,200.9999999999934,-389.99999999999034,993.9999999999949,1768.000000000003,3395.00000000001,-1507.0000000000139,600.0000000000085,-1516.9999999999907,2078.0000000000023,-369.99999999999034,1830.9999999999936,2084.000000000008,312.00000000000114,,9173.000000000031
2020.03.27,-2314.000000000005,-3136.0000000000055,-2685.9999999999927,2218.999999999993,2512.9999999999986,2695.999999999998,340.00000000000693,24.00000000000091,-464.9999999999932,1056.0000000000014,1830.0000000000093,3194.999999999993,-1793.9999999999845,463.0000000000081,-1790.0000000000027,2625.0000000000105,-549.9999999999972,2159.9999999999955,2463.000000000004,295.0000000000008,,9144.000000000038
2020.03.27,-2354.999999999996,-3163.0000000000045,-2733.9999999999945,2330.999999999994,2513.999999999994,2732.000000000001,324.0000000000132,-25.99999999999625,-433.99999999998994,1098.9999999999943,1984.000000000008,3288.000000000011,-1825.00000000001,338.99999999999864,-1710.999999999996,2604.9999999999905,-530.9999999999917,2057.999999999993,2441.9999999999995,357.99999999999164,,9295.000000000011
2020.03.27,-2583.9999999999973,-3431.0000000000064,-2780.999999999992,2468.9999999999877,2559.9999999999955,2759.0000000000005,344.99999999999534,18.000000000000682,-505.99999999999534,1037.9999999999945,1944.0000000000014,3425.0000000000114,-2178.000000000013,469.99999999999886,-1838.9999999999907,2357.000000000009,-516.9999999999959,2019.9999999999995,2310.000000000001,348.9999999999993,,8228.000000000002
2020.03.27,-2851.0000000000036,-3658.000000000006,-2911.999999999992,2637.0000000000005,2733.999999999992,2961.0000000000027,304.9999999999997,224.00000000000375,-676.9999999999943,1034.999999999997,2078.0000000000023,3787.0000000000064,-1406.0000000000184,596.0000000000036,-2228.9999999999923,2350.999999999992,-406.9999999999965,2098.9999999999955,2439.0000000000023,344.99999999999534,,9450.99999999999
2020.03.27,-2900.0000000000027,-3976.000000000002,-2828.9999999999936,2611.9999999999923,3093.999999999997,3286.0,358.9999999999982,481.9999999999993,-683.0000000000002,1276.9999999999948,2045.000000000008,4110.99999999999,-1604.9999999999898,1046.999999999997,-2371.9999999999964,3191.0000000000105,-447.9999999999933,2754.9999999999964,3061.0000000000027,271.99999999998334,,12778.999999999995
2020.03.27,-2792.0000000000055,-3913.000000000011,-2810.9999999999927,2696.9999999999936,3266.0000000000023,3386.0,547.0000000000086,405.9999999999917,-641.9999999999982,1503.9999999999943,2202.000000000004,4413.999999999987,-1300.9999999999966,1153.000000000006,-2438.000000000007,3466.9999999999977,-408.00000000000125,2883.0000000000023,3075.0000000000055,125.99999999998168,,14820.999999999962
2020.03.27,-2903.0,-3934.0000000000155,-2813.0000000000023,2846.9999999999995,3357.9999999999945,3413.999999999995,456.00000000001194,405.9999999999917,-612.9999999999969,1520.9999999999945,2199.0000000000064,4342.000000000013,-892.9999999999883,1045.0000000000018,-2255.000000000007,3652.999999999995,-381.9999999999908,2937.9999999999964,3017.000000000003,103.99999999999298,,15506.999999999996
2020.03.27,-2976.000000000001,-4083.0000000000146,-2783.0000000000014,2888.000000000002,3357.9999999999945,3425.999999999996,445.0000000000065,570.999999999998,-581.9999999999936,1514.9999999999998,2101.0000000000086,4384.999999999991,-700.0000000000117,1126.9999999999955,-2140.9999999999927,3706.9999999999936,-325.9999999999934,2927.000000000002,3066.9999999999977,-3.0000000000196536,,15922.999999999958
2020.03.27,-3039.999999999998,-4167.00000000001,-2962.000000000003,3430.999999999984,3586.999999999996,3583.999999999998,564.9999999999933,468.0000000000035,-439.0000000000005,1690.0000000000025,2191.0000000000095,4561.000000000007,-708.9999999999818,1152.000000000001,-2038.0000000000064,4062.9999999999945,-155.00000000000114,2906.9999999999927,2946.9999999999995,14.999999999987246,,17650.999999999964
2020.03.27,-3100.0000000000027,-4280.000000000017,-3022.9999999999964,3554.9999999999973,3664.999999999996,3622.000000000003,588.9999999999951,524.9999999999915,-314.99999999999864,1734.9999999999977,2266.0000000000014,4653.999999999996,-682.9999999999892,1245.0000000000045,-1766.9999999999852,4170.999999999992,-57.00000000000216,2817.999999999998,2819.000000000005,-16.000000000016,,18422.99999999997
2020.03.27,-3159.9999999999964,-4354.999999999998,-3007.9999999999955,3984.999999999994,3852.0,3791.0,614.0000000000034,582.9999999999984,-239.0000000000003,1840.9999999999927,2396.000000000009,4981.999999999999,-1238.99999999999,1332.9999999999984,-1649.999999999996,4380.999999999991,115.0000000000091,2890.999999999999,2865.0000000000064,-83.00000000001084,,19895.000000000015
2020.03.27,-3195.9999999999986,-4342.000000000002,-2962.000000000003,3591.999999999995,3637.0000000000014,3627.9999999999977,530.9999999999926,759.0000000000003,-504.9999999999999,1588.0000000000005,2353.000000000005,4973.999999999989,-1173.0000000000018,1424.0000000000066,-2088.9999999999854,3760.9999999999923,-81.99999999999363,2906.9999999999927,2936.0000000000055,-11.00000000000545,,17729.99999999999
2020.03.27,-3339.9999999999986,-4533.000000000009,-2917.9999999999923,3420.999999999985,3632.000000000002,3651.9999999999995,522.0000000000002,823.9999999999981,-613.9999999999924,1432.9999999999955,2230.0000000000095,4902.999999999992,-1289.0000000000068,1486.9999999999948,-2350.999999999992,3381.999999999996,-164.00000000000148,2881.9999999999955,2994.0000000000077,71.99999999998319,,16224.999999999965
2020.03.27,-3351.000000000004,-4515.000000000003,-2882.9999999999955,3439.9999999999986,3581.9999999999964,3603.0000000000005,564.9999999999933,796.999999999997,-708.999999999993,1451.9999999999977,2182.0000000000064,4997.000000000015,-1289.0000000000068,1650.0000000000057,-2512.9999999999873,3387.000000000007,-123.99999999999523,2872.9999999999923,2949.9999999999973,98.99999999998244,,16193.000000000004
2020.03.27,-3351.000000000004,-4515.000000000003,-2882.9999999999955,3439.9999999999986,3581.9999999999964,3603.0000000000005,564.9999999999933,796.999999999997,-708.999999999993,1451.9999999999977,2182.0000000000064,4997.000000000015,-1289.0000000000068,1650.0000000000057,-2512.9999999999873,3387.000000000007,-123.99999999999523,2872.9999999999923,2949.9999999999973,98.99999999998244,,16193.000000000004
2020.03.27,-3351.000000000004,-4515.000000000003,-2882.9999999999955,3439.9999999999986,3581.9999999999964,3603.0000000000005,564.9999999999933,796.999999999997,-708.999999999993,1451.9999999999977,2182.0000000000064,4997.000000000015,-1289.0000000000068,1650.0000000000057,-2512.9999999999873,3387.000000000007,-123.99999999999523,2872.9999999999923,2949.9999999999973,98.99999999998244,,16193.000000000004
