date,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.28,-2370.99999999999,-1232.9999999999952,-1234.0000000000018,-1966.0000000000011,-973.0000000000016,-103.99999999999298,-870.0000000000045,1201.999999999992,-673.0000000000014,1686.9999999999834,1439.0000000000125,-771.9999999999914,2638.000000000007,3140.9999999999936,-531.9999999999965,-1897.0000000000055,-1734.0000000000023,-1876.0,73.99999999999629,,-6053.999999999998
2020.08.28,-2103.9999999999945,-1012.0000000000128,-981.0000000000097,-1924.9999999999989,-1049.9999999999955,-163.9999999999864,-899.0000000000009,1312.9999999999975,-650.0000000000061,1726.9999999999754,1658.0000000000039,-890.9999999999911,2720.9999999999955,3370.0000000000064,-609.0000000000089,-2010.000000000005,-1810.0000000000005,-1978.9999999999975,134.99999999999625,,-5160.000000000034
2020.08.28,-2185.999999999999,-1043.0000000000161,-984.000000000007,-1962.9999999999925,-1204.000000000005,-173.00000000000094,-652.000000000001,1356.999999999997,-752.0000000000082,1725.999999999999,1573.0000000000023,-676.9999999999925,2770.99999999999,3499.0000000000077,-433.9999999999975,-1966.9999999999986,-1893.0000000000002,-2052.9999999999936,167.9999999999904,,-4887.000000000026
2020.08.28,-2289.0000000000077,-1021.0000000000052,-815.9999999999945,-1935.9999999999932,-1238.99999999999,-147.99999999999258,-638.0000000000052,1356.999999999997,-790.0000000000018,1692.9999999999836,1402.9999999999986,-634.9999999999909,2797.000000000005,3509.0000000000064,-338.0000000000081,-1875.0,-1987.0000000000055,-2160.999999999991,148.99999999999915,,-4964.999999999995
2020.08.28,-2587.9999999999905,-1180.0000000000032,-876.0000000000101,-2049.9999999999964,-1309.0000000000045,-168.99999999999693,-635.0000000000051,1407.9999999999982,-886.000000000009,1814.9999999999977,1241.0000000000032,-683.9999999999975,2719.0000000000045,3557.00000000001,-225.9999999999991,-1930.9999999999973,-2065.000000000006,-2301.9999999999927,218.99999999999142,,-5942.000000000003
2020.08.28,-2743.0000000000064,-1120.9999999999943,-815.0000000000101,-2052.9999999999936,-1428.9999999999914,-75.00000000000284,-661.0000000000014,1375.9999999999995,-1000.0000000000009,2021.9999999999914,1113.0000000000084,-620.9999999999951,2808.999999999995,3651.000000000004,-194.00000000000261,-1920.0000000000018,-2115.0,-2362.9999999999927,228.99999999999034,,-5910.000000000008
2020.08.28,-2709.000000000006,-1137.9999999999945,-795.9999999999967,-2029.000000000003,-1370.9999999999889,-88.99999999998354,-704.0000000000077,1412.000000000002,-978.0000000000011,2119.9999999999764,1090.9999999999975,-623.9999999999952,2829.999999999999,3760.0000000000077,-177.99999999999727,-1900.9999999999964,-2117.9999999999977,-2363.9999999999995,276.9999999999939,,-5508.999999999992
2020.08.28,-2689.000000000008,-1127.9999999999957,-774.000000000008,-2029.000000000003,-1418.0000000000082,-122.99999999998423,-712.9999999999939,1435.9999999999927,-955.0000000000058,2108.9999999999804,1117.0000000000125,-685.9999999999928,2856.9999999999986,3743.0000000000073,-201.99999999999818,-1944.9999999999932,-2114.0000000000045,-2365.9999999999905,285.99999999998624,,-5594.000000000008
2020.08.28,-2649.999999999997,-1100.9999999999964,-737.9999999999942,-1995.0000000000023,-1455.0000000000064,-164.99999999999292,-647.9999999999961,1434.9999999999975,-950.0000000000064,2125.9999999999764,1147.9999999999934,-659.9999999999966,2835.0000000000095,3678.0000000000036,-225.00000000000853,-1914.0000000000014,-2089.0000000000077,-2332.9999999999964,265.99999999998846,,-5435.000000000032
2020.08.28,-2539.999999999987,-997.0000000000034,-720.9999999999939,-1945.9999999999923,-1408.9999999999936,-109.00000000000354,-653.0000000000058,1361.0000000000011,-951.0000000000018,2127.999999999986,1144.999999999996,-676.0000000000019,2882.000000000007,3509.0000000000064,-225.00000000000853,-1920.9999999999923,-2122.9999999999973,-2291.999999999994,127.99999999999478,,-5409.9999999999845
2020.08.28,-2509.0000000000055,-981.0000000000097,-690.9999999999972,-1949.9999999999961,-1431.0000000000045,-123.99999999999079,-625.0,1367.9999999999914,-953.0000000000039,2144.999999999982,1130.0000000000089,-658.9999999999918,2865.0000000000064,3537.999999999997,-259.00000000000034,-1923.0000000000018,-2099.0000000000064,-2225.9999999999945,148.99999999999915,,-5235.000000000018
2020.08.28,-2563.9999999999886,-1002.000000000014,-766.0,-2029.000000000003,-1465.0000000000052,-130.99999999999224,-612.9999999999995,1410.9999999999957,-975.0000000000036,2191.999999999979,1218.9999999999923,-649.9999999999915,2926.999999999991,3595.999999999999,-257.000000000005,-1983.000000000004,-2112.0000000000027,-2227.999999999997,114.99999999999844,,-5315.000000000051
2020.08.28,-2607.999999999988,-1009.0000000000155,-852.9999999999926,-2063.999999999999,-1480.999999999999,-126.0000000000039,-640.0000000000006,1456.9999999999973,-1001.0000000000074,2228.999999999985,1279.000000000008,-664.0000000000015,3028.0000000000086,3742.000000000001,-311.9999999999976,-2043.9999999999968,-2127.000000000001,-2239.9999999999977,124.99999999999733,,-5309.000000000004
2020.08.28,-2632.9999999999964,-1009.0000000000155,-853.9999999999992,-2058.9999999999995,-1496.0000000000084,-97.9999999999981,-674.9999999999972,1453.9999999999998,-1038.0000000000057,2229.99999999999,1262.9999999999918,-649.9999999999915,3137.9999999999964,3830.0,-308.9999999999975,-2028.000000000006,-2090.9999999999986,-2225.9999999999945,153.00000000000313,,-5098.000000000027
2020.08.28,-2681.0,-1061.000000000001,-900.9999999999962,-2079.999999999993,-1471.0,-92.99999999998754,-703.000000000003,1425.9999999999939,-1012.0000000000018,2322.999999999979,1246.9999999999982,-691.0000000000025,3061.0000000000027,3737.0000000000127,-323.0000000000075,-2037.9999999999968,-2139.000000000002,-2263.9999999999995,158.99999999999804,,-5504.000000000007
2020.08.28,-2716.999999999992,-1105.0000000000005,-948.9999999999999,-2093.999999999996,-1492.9999999999889,-123.99999999999079,-709.9999999999937,1432.9999999999955,-998.00000000001,2300.9999999999877,1259.9999999999945,-707.9999999999984,3065.000000000007,3736.000000000006,-322.00000000000273,-2028.9999999999964,-2124.999999999999,-2246.999999999999,137.9999999999937,,-5687.999999999984
2020.08.28,-2706.9999999999927,-1129.0000000000023,-944.9999999999958,-2144.0000000000014,-1471.0,-130.99999999999224,-677.9999999999973,1432.0,-982.0000000000051,2286.9999999999777,1316.0000000000061,-721.0000000000036,3082.9999999999914,3733.9999999999927,-326.0000000000076,-2076.999999999998,-2202.000000000004,-2265.9999999999905,109.99999999998789,,-5817.000000000035
