date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.11.11,1608.0000000000093,-1556.0000000000018,-878.000000000001,-1494.0000000000064,2785.9999999999995,551.9999999999969,-1890.0000000000005,-233.00000000000543,-117.00000000000044,-673.0000000000014,2488.999999999997,-4697.000000000018,695.999999999998,714.999999999999,594.99999999999,-621.0000000000049,-1338.9999999999986,-1129.9999999999955,509.00000000000387,820.9999999999828,,-3857.000000000058
2016.11.11,1946.0000000000032,-1703.9999999999943,-927.0,-1496.0000000000084,3344.999999999998,624.0000000000023,-1647.9999999999961,-141.00000000000225,-51.000000000001044,-651.999999999997,2829.0000000000036,-5164.000000000013,352.00000000000387,825.0000000000091,662.9999999999914,-557.0000000000075,-1295.9999999999923,-1153.9999999999964,567.0000000000064,847.9999999999822,,-2791.0000000000077
2016.11.11,1602.0000000000146,-1767.0000000000075,-985.999999999998,-1492.9999999999998,2960.0000000000073,533.99999999999,-1453.9999999999936,-253.0000000000032,-173.00000000000094,-697.0000000000032,2478.0000000000023,-5011.00000000001,340.0000000000034,478.0000000000006,324.9999999999975,-769.0000000000197,-1024.9999999999914,-852.9999999999944,481.0000000000092,770.9999999999884,,-4512.000000000008
2016.11.11,1693.0000000000111,-1791.9999999999936,-988.0,-1500.0000000000014,2991.9999999999945,564.9999999999933,-1712.9999999999939,-341.0000000000024,-261.0000000000001,-795.0000000000013,2580.0000000000045,-4828.00000000001,575.0000000000028,480.99999999999807,302.0000000000023,-825.0000000000091,-1102.9999999999945,-890.0000000000006,514.0000000000033,790.9999999999861,,-4543.000000000011
2016.11.11,1566.0000000000007,-2008.999999999994,-1038.0000000000057,-1644.000000000001,2787.9999999999905,638.9999999999895,-1646.000000000001,-479.0000000000072,-270.0000000000036,-912.9999999999972,2527.0000000000014,-4887.000000000019,533.0000000000013,378.00000000001165,287.9999999999994,-954.0000000000103,-1012.0000000000005,-774.0000000000009,467.0000000000063,774.9999999999924,,-5665.000000000047
2016.11.11,1516.0000000000061,-1967.999999999992,-999.0000000000055,-1660.000000000006,2790.0000000000036,651.9999999999859,-1685.0000000000023,-460.00000000000483,-258.9999999999981,-920.9999999999941,2493.000000000001,-4798.000000000014,528.9999999999964,382.0000000000157,363.9999999999866,-1062.0000000000073,-1070.999999999998,-989.9999999999949,519.0000000000028,956.9999999999857,,-5671.000000000034
2016.11.11,1668.0000000000027,-1825.00000000001,-846.9999999999977,-1659.0000000000105,2976.000000000001,676.9999999999943,-1700.0000000000027,-319.0000000000026,-80.00000000000229,-895.0000000000014,2602.000000000004,-4866.000000000015,536.9999999999919,555.0000000000166,702.9999999999869,-992.0000000000151,-1214.999999999989,-1158.0000000000014,606.0000000000065,1109.9999999999889,,-4122.0000000000555
2016.11.11,1714.0000000000155,-1758.9999999999995,-843.0000000000049,-1581.0000000000102,2898.0000000000005,546.9999999999864,-1819.0000000000027,-397.0000000000029,-185.99999999999727,-920.9999999999941,2441.9999999999995,-4865.000000000008,718.9999999999941,202.00000000001327,316.99999999998954,-1229.0000000000134,-1221.999999999994,-1165.9999999999968,643.0000000000047,1095.0000000000016,,-5411.000000000019
2016.11.11,1585.9999999999986,-1751.999999999998,-861.9999999999961,-1625.0000000000098,2712.000000000003,516.0000000000053,-2054.000000000002,-448.9999999999994,-258.0000000000027,-1007.9999999999978,2305.0000000000014,-4777.000000000009,996.9999999999999,32.0000000000098,116.00000000000499,-1489.000000000007,-1217.9999999999893,-1106.9999999999993,665.0000000000044,1119.9999999999877,,-6549.9999999999945
2016.11.11,1587.000000000005,-1858.000000000004,-960.0000000000053,-1721.000000000006,2706.000000000008,563.0000000000024,-1912.9999999999968,-455.0000000000054,-305.99999999999517,-1066.0000000000002,2314.000000000005,-4695.000000000005,831.0000000000031,204.00000000000418,191.99999999999218,-1456.0000000000127,-1165.9999999999968,-1022.9999999999961,739.0000000000008,1135.9999999999814,,-6347.000000000022
2016.11.11,1540.000000000008,-1977.999999999991,-1297.999999999999,-2012.0000000000027,2743.0000000000064,632.9999999999947,-1778.9999999999964,-426.9999999999996,-536.9999999999986,-1280.9999999999989,2393.000000000001,-4906.00000000001,703.9999999999935,292.00000000000335,-215.00000000000963,-1834.0000000000023,-1117.999999999995,-967.9999999999893,802.0000000000027,1049.9999999999955,,-8195.999999999985
2016.11.11,1397.0000000000039,-2018.999999999993,-1336.9999999999993,-2070.000000000005,2811.0000000000077,544.9999999999955,-1954.9999999999982,-383.0,-531.9999999999991,-1263.9999999999984,2373.999999999998,-5011.00000000001,765.0000000000006,282.0000000000045,-249.99999999999466,-1880.000000000015,-1236.9999999999948,-815.9999999999883,1033.0000000000061,1092.9999999999884,,-8453.99999999999
2016.11.11,1069.0000000000089,-2062.9999999999927,-1376.999999999995,-2116.000000000007,2560.000000000007,567.9999999999907,-1778.000000000006,-378.00000000000057,-488.999999999995,-1241.9999999999986,2254.0000000000005,-4713.000000000012,716.9999999999987,297.0000000000139,-217.0000000000005,-1865.0000000000055,-1206.9999999999936,-702.9999999999887,1090.000000000002,1139.0000000000011,,-8453.99999999997
2016.11.11,1036.999999999999,-2048.0000000000055,-1485.000000000003,-2263.000000000004,2671.0000000000014,607.9999999999864,-1718.0000000000036,-282.0000000000045,-541.0000000000026,-1320.9999999999943,2353.000000000005,-4365.000000000019,656.9999999999965,542.0000000000202,-290.00000000001245,-1964.0000000000102,-1221.999999999994,-681.999999999988,1265.000000000005,1143.9999999999895,,-7904.000000000038
2016.11.11,1149.0,-2034.0000000000025,-1466.0000000000007,-2259.0,2831.99999999999,665.0000000000044,-1662.9999999999968,-221.00000000000452,-480.0000000000027,-1291.9999999999932,2483.9999999999973,-4319.000000000006,542.0000000000016,718.0000000000186,-96.00000000000719,-1857.0000000000198,-1300.9999999999877,-821.9999999999885,1210.0,1195.999999999997,,-7014.000000000001
2016.11.11,1333.0000000000064,-1794.0000000000066,-1276.9999999999948,-2149.000000000001,2981.999999999996,679.9999999999917,-1727.0000000000039,-102.00000000000209,-314.99999999999864,-1193.999999999995,2612.000000000003,-4449.999999999998,575.9999999999934,985.0000000000136,255.99999999998957,-1621.0000000000057,-1375.9999999999905,-850.9999999999991,1331.0000000000043,1322.9999999999852,,-4778.000000000013
2016.11.11,1370.0000000000045,-1723.000000000008,-1231.0000000000043,-2128.0000000000077,2726.0000000000064,726.9999999999887,-1841.9999999999986,-202.0000000000022,-392.00000000000347,-1283.9999999999964,2512.000000000003,-4310.999999999998,596.9999999999942,920.0000000000097,232.99999999999432,-1680.999999999999,-1440.9999999999882,-971.9999999999942,1358.0000000000036,1353.9999999999886,,-5410.000000000007
2016.11.11,1374.0000000000086,-1743.0000000000057,-1249.9999999999955,-2150.0000000000073,2780.0000000000045,712.9999999999859,-1774.000000000001,-204.00000000000418,-414.00000000000324,-1319.9999999999989,2554.9999999999964,-4337.000000000013,707.9999999999984,884.0000000000181,173.00000000000094,-1778.000000000013,-1292.9999999999923,-757.9999999999956,1389.0000000000068,1347.9999999999936,,-5097.0000000000155
2016.11.11,1341.0000000000143,-1883.0000000000125,-1327.0000000000005,-2189.0000000000077,2886.000000000011,678.9999999999852,-1701.9999999999982,-204.00000000000418,-383.0,-1263.000000000003,2549.0000000000014,-4439.999999999999,724.0000000000038,788.0000000000109,116.99999999998934,-1767.0000000000075,-1280.0000000000011,-763.9999999999958,1323.0000000000075,1275.9999999999882,,-5519.000000000017
2016.11.11,1367.000000000007,-1968.9999999999986,-1356.999999999997,-2212.0000000000027,3001.9999999999936,665.0000000000044,-1748.9999999999952,-174.00000000000747,-368.00000000000165,-1227.9999999999957,2607.999999999999,-4504.000000000019,743.9999999999998,808.0000000000088,117.99999999999588,-1747.0000000000095,-1286.0000000000014,-775.9999999999962,1323.0000000000075,1262.9999999999918,,-5472.000000000017
2016.11.11,1367.000000000007,-2075.0000000000045,-1409.0000000000048,-2305.0000000000014,3041.000000000005,665.9999999999889,-1751.9999999999955,-264.0000000000087,-443.0000000000045,-1359.9999999999945,2627.999999999997,-4695.000000000005,786.0000000000014,655.0000000000056,-4.000000000004,-1970.000000000005,-1243.9999999999998,-751.9999999999953,1328.000000000007,1339.0000000000014,,-6463.000000000007
2016.11.11,1377.000000000006,-2055.9999999999914,-1395.9999999999973,-2306.000000000008,2998.999999999996,658.9999999999874,-1781.9999999999964,-275.99999999999847,-436.00000000000307,-1353.9999999999995,2595.0000000000027,-4715.000000000003,829.9999999999983,623.000000000018,1.999999999990898,-1999.0000000000175,-1203.9999999999936,-784.9999999999966,1309.0000000000045,1397.9999999999882,,-6517.000000000013
2016.11.11,1370.0000000000045,-2056.9999999999977,-1310.0,-2203.0000000000105,2981.999999999996,675.9999999999877,-1757.000000000005,-275.000000000003,-351.99999999999676,-1251.9999999999975,2607.0000000000036,-4635.000000000011,795.9999999999923,653.999999999999,174.00000000000747,-1785.0000000000143,-1195.999999999998,-788.9999999999873,1227.0000000000002,1336.9999999999882,,-5788.000000000045
2016.11.11,1377.000000000006,-2069.999999999994,-1324.9999999999984,-2253.000000000005,2961.999999999998,658.9999999999874,-1783.0000000000014,-295.0000000000008,-365.0000000000042,-1298.9999999999945,2568.0000000000036,-4673.000000000016,798.0000000000018,565.9999999999999,141.99999999999767,-1862.0000000000082,-1195.999999999998,-817.9999999999978,1224.000000000003,1334.9999999999973,,-6308.0000000000255
2016.11.11,1215.0000000000105,-2007.0000000000032,-1422.9999999999966,-2327.0000000000014,2896.0000000000095,628.9999999999907,-1765.0000000000005,-399.0000000000049,-497.99999999999847,-1544.000000000001,2539.9999999999977,-4809.000000000019,525.9999999999962,554.00000000001,103.00000000000864,-1974.000000000009,-1218.999999999994,-783.0000000000013,1233.0000000000064,1079.999999999992,,-7972.000000000008
