date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,AUDNZD,empty,sum
2016.10.07,893.9999999999948,4718.9999999999845,631.0000000000038,-2025.0000000000102,895.9999999999968,439.0000000000116,-1391.0000000000055,181.00000000000892,-848.9999999999998,2784.0000000000086,3655.9999999999927,3734.000000000015,-1850.999999999999,-1427.0000000000005,-1265.000000000005,-2415.0000000000114,509.00000000000034,160.00000000000458,839.0000000000119,,8219.0
2016.10.07,822.0000000000005,4547.999999999996,577.9999999999897,-1976.0,796.9999999999922,434.000000000001,-1186.000000000007,134.0000000000008,-779.9999999999918,2754.000000000001,3808.0000000000114,3851.0000000000045,-1602.9999999999945,-1312.000000000002,-1122.0000000000007,-2237.0,524.0000000000009,97.9999999999981,829.9999999999974,,8961.999999999996
2016.10.07,792.9999999999993,4543.999999999993,537.9999999999941,-1801.9999999999925,741.9999999999982,431.0000000000036,-1186.9999999999977,102.00000000000209,-759.999999999994,2773.9999999999986,3820.0000000000014,3893.000000000013,-1620.999999999995,-1275.0000000000039,-1129.0000000000023,-2191.0000000000095,502.00000000000955,164.00000000000858,812.0000000000127,,9150.00000000004
2016.10.07,719.9999999999984,4596.0,522.0000000000002,-1639.0000000000127,689.9999999999907,384.00000000000654,-1282.0000000000107,84.0000000000063,-715.9999999999944,2801.000000000009,4020.0000000000014,4102.0000000000055,-1650.0000000000057,-1200.0000000000011,-1069.9999999999932,-2042.9999999999948,647.0000000000056,147.00000000000824,771.0000000000106,,9884.000000000031
2016.10.07,753.9999999999991,4683.999999999999,505.99999999998425,-1679.0000000000082,700.0000000000006,409.99999999999926,-1288.000000000011,114.00000000000298,-712.0000000000015,2889.000000000008,4055.9999999999927,4117.999999999999,-1701.9999999999982,-1258.999999999988,-1076.9999999999945,-2049.000000000012,649.0000000000009,158.0000000000137,683.0000000000114,,9954.999999999996
2016.10.07,758.9999999999985,4722.999999999988,458.00000000000284,-1760.000000000006,700.0000000000006,463.0000000000134,-1279.0000000000105,104.00000000000409,-641.0000000000027,2928.000000000008,4065.999999999992,4225.999999999996,-1719.9999999999989,-1432.9999999999955,-1107.999999999998,-1988.000000000012,501.0000000000048,217.0000000000005,710.0000000000106,,9925.999999999998
2016.10.07,664.9999999999934,4762.0,361.9999999999957,-1730.0000000000093,678.9999999999962,489.0000000000061,-1204.9999999999982,153.00000000000313,-671.9999999999948,3032.0000000000014,4088.0000000000027,4330.000000000012,-1682.0000000000023,-1492.9999999999889,-1185.9999999999982,-2086.9999999999945,523.0000000000103,229.00000000001253,706.0000000000066,,9963.000000000055
2016.10.07,609.9999999999994,4722.999999999988,282.0000000000045,-1795.9999999999975,656.9999999999965,486.00000000000864,-1225.0000000000086,156.00000000000057,-707.9999999999975,3054.0000000000014,3984.0000000000095,4360.000000000008,-1701.9999999999982,-1703.9999999999943,-1222.9999999999964,-2147.00000000001,403.0000000000058,269.00000000000813,719.000000000003,,9198.000000000033
2016.10.07,603.9999999999934,4747.999999999996,261.0000000000001,-1832.0000000000114,656.9999999999965,494.00000000001666,-1194.0000000000027,176.0000000000095,-696.999999999992,3139.999999999998,3986.0000000000005,4439.0000000000155,-1701.9999999999982,-1781.9999999999948,-1295.0000000000018,-2143.000000000006,379.0000000000049,378.00000000001165,587.0000000000042,,9204.000000000042
2016.10.07,613.9999999999924,4769.999999999985,244.9999999999841,-1903.9999999999945,649.999999999995,368.9999999999971,-1167.0000000000016,150.00000000000568,-778.9999999999964,3129.9999999999995,3912.0000000000045,4405.999999999999,-1706.9999999999936,-1883.9999999999968,-1293.9999999999952,-2049.9999999999964,246.9999999999999,287.9999999999994,548.9999999999995,,8544.999999999989
